record_id,line,product_variant,unit_id,date,defect_found,defect_type
D007037,Line B,Standard,LineB-STA-02037,2026-04-04,FALSE,
D007163,Line B,Standard,LineB-STA-02163,2026-04-04,FALSE,
D007379,Line B,Standard,LineB-STA-02379,2026-04-04,FALSE,
D007383,Line B,Standard,LineB-STA-02383,2026-04-04,FALSE,
D007389,Line B,Standard,LineB-STA-02389,2026-04-04,FALSE,
D007486,Line B,Standard,LineB-STA-02486,2026-04-04,FALSE,
D007577,Line B,Standard,LineB-STA-02577,2026-04-04,FALSE,
D007619,Line B,Standard,LineB-STA-02619,2026-04-04,FALSE,
D007675,Line B,Standard,LineB-STA-02675,2026-04-04,FALSE,
D007702,Line B,Standard,LineB-STA-02702,2026-04-04,FALSE,
D007770,Line B,Standard,LineB-STA-02770,2026-04-04,FALSE,
D007796,Line B,Standard,LineB-STA-02796,2026-04-04,FALSE,
D007961,Line B,Standard,LineB-STA-02961,2026-04-04,FALSE,
D008102,Line B,Standard,LineB-STA-03102,2026-04-04,FALSE,
D008229,Line B,Standard,LineB-STA-03229,2026-04-04,FALSE,
D008441,Line B,Standard,LineB-STA-03441,2026-04-04,FALSE,
D008606,Line B,Standard,LineB-STA-03606,2026-04-04,FALSE,
D008607,Line B,Standard,LineB-STA-03607,2026-04-04,FALSE,
D008646,Line B,Standard,LineB-STA-03646,2026-04-04,FALSE,
D008705,Line B,Standard,LineB-STA-03705,2026-04-04,FALSE,
D008728,Line B,Standard,LineB-STA-03728,2026-04-04,FALSE,
D008775,Line B,Standard,LineB-STA-03775,2026-04-04,FALSE,
D008806,Line B,Standard,LineB-STA-03806,2026-04-04,FALSE,
D008831,Line B,Standard,LineB-STA-03831,2026-04-04,FALSE,
D008864,Line B,Standard,LineB-STA-03864,2026-04-04,FALSE,
D008889,Line B,Standard,LineB-STA-03889,2026-04-04,FALSE,
D008905,Line B,Standard,LineB-STA-03905,2026-04-04,FALSE,
D009037,Line B,Standard,LineB-STA-04037,2026-04-04,FALSE,
D009039,Line B,Standard,LineB-STA-04039,2026-04-04,FALSE,
D009077,Line B,Standard,LineB-STA-04077,2026-04-04,FALSE,
D009091,Line B,Standard,LineB-STA-04091,2026-04-04,FALSE,
D009125,Line B,Standard,LineB-STA-04125,2026-04-04,FALSE,
D009181,Line B,Standard,LineB-STA-04181,2026-04-04,FALSE,
D009214,Line B,Standard,LineB-STA-04214,2026-04-04,FALSE,
D009529,Line B,Pro,LineB-PRO-00279,2026-04-04,FALSE,
D009609,Line B,Pro,LineB-PRO-00359,2026-04-04,FALSE,
D009971,Line B,Pro,LineB-PRO-00721,2026-04-04,FALSE,
D000130,Line A,Standard,LineA-STA-00130,2026-04-05,FALSE,
D000185,Line A,Standard,LineA-STA-00185,2026-04-05,FALSE,
D000305,Line A,Standard,LineA-STA-00305,2026-04-05,FALSE,
D000309,Line A,Standard,LineA-STA-00309,2026-04-05,FALSE,
D000313,Line A,Standard,LineA-STA-00313,2026-04-05,FALSE,
D000466,Line A,Standard,LineA-STA-00466,2026-04-05,FALSE,
D000510,Line A,Standard,LineA-STA-00510,2026-04-05,FALSE,
D000520,Line A,Standard,LineA-STA-00520,2026-04-05,FALSE,
D000690,Line A,Standard,LineA-STA-00690,2026-04-05,FALSE,
D000757,Line A,Standard,LineA-STA-00757,2026-04-05,FALSE,
D000982,Line A,Standard,LineA-STA-00982,2026-04-05,FALSE,
D001180,Line A,Standard,LineA-STA-01180,2026-04-05,FALSE,
D001207,Line A,Standard,LineA-STA-01207,2026-04-05,FALSE,
D001550,Line A,Standard,LineA-STA-01550,2026-04-05,FALSE,
D001745,Line A,Standard,LineA-STA-01745,2026-04-05,FALSE,
D001827,Line A,Standard,LineA-STA-01827,2026-04-05,FALSE,
D001890,Line A,Standard,LineA-STA-01890,2026-04-05,FALSE,
D001942,Line A,Standard,LineA-STA-01942,2026-04-05,FALSE,
D002055,Line A,Standard,LineA-STA-02055,2026-04-05,FALSE,
D002118,Line A,Standard,LineA-STA-02118,2026-04-05,FALSE,
D002127,Line A,Standard,LineA-STA-02127,2026-04-05,FALSE,
D002178,Line A,Standard,LineA-STA-02178,2026-04-05,FALSE,
D002314,Line A,Pro,LineA-PRO-00064,2026-04-05,TRUE,solder_joint
D002355,Line A,Pro,LineA-PRO-00105,2026-04-05,FALSE,
D002399,Line A,Pro,LineA-PRO-00149,2026-04-05,FALSE,
D002483,Line A,Pro,LineA-PRO-00233,2026-04-05,FALSE,
D002546,Line A,Pro,LineA-PRO-00296,2026-04-05,FALSE,
D002558,Line A,Pro,LineA-PRO-00308,2026-04-05,FALSE,
D002618,Line A,Pro,LineA-PRO-00368,2026-04-05,FALSE,
D002630,Line A,Pro,LineA-PRO-00380,2026-04-05,FALSE,
D002645,Line A,Pro,LineA-PRO-00395,2026-04-05,FALSE,
D002730,Line A,Pro,LineA-PRO-00480,2026-04-05,FALSE,
D002822,Line A,Pro,LineA-PRO-00572,2026-04-05,FALSE,
D002865,Line A,Pro,LineA-PRO-00615,2026-04-05,FALSE,
D002912,Line A,Pro,LineA-PRO-00662,2026-04-05,FALSE,
D003065,Line A,Pro,LineA-PRO-00815,2026-04-05,FALSE,
D003324,Line A,Pro,LineA-PRO-01074,2026-04-05,FALSE,
D003503,Line A,Pro,LineA-PRO-01253,2026-04-05,FALSE,
D003512,Line A,Pro,LineA-PRO-01262,2026-04-05,FALSE,
D003513,Line A,Pro,LineA-PRO-01263,2026-04-05,FALSE,
D003582,Line A,Pro,LineA-PRO-01332,2026-04-05,FALSE,
D003790,Line A,Pro,LineA-PRO-01540,2026-04-05,TRUE,solder_joint
D003818,Line A,Pro,LineA-PRO-01568,2026-04-05,FALSE,
D004022,Line A,Pro,LineA-PRO-01772,2026-04-05,TRUE,screen_dead_pixel
D004289,Line A,Pro,LineA-PRO-02039,2026-04-05,FALSE,
D004370,Line A,Pro,LineA-PRO-02120,2026-04-05,FALSE,
D004459,Line A,Pro,LineA-PRO-02209,2026-04-05,FALSE,
D004495,Line A,Pro,LineA-PRO-02245,2026-04-05,FALSE,
D004604,Line A,Pro,LineA-PRO-02354,2026-04-05,FALSE,
D004902,Line A,Pro,LineA-PRO-02652,2026-04-05,FALSE,
D005036,Line B,Standard,LineB-STA-00036,2026-04-05,FALSE,
D005186,Line B,Standard,LineB-STA-00186,2026-04-05,FALSE,
D005196,Line B,Standard,LineB-STA-00196,2026-04-05,FALSE,
D005229,Line B,Standard,LineB-STA-00229,2026-04-05,FALSE,
D005352,Line B,Standard,LineB-STA-00352,2026-04-05,FALSE,
D005368,Line B,Standard,LineB-STA-00368,2026-04-05,FALSE,
D005465,Line B,Standard,LineB-STA-00465,2026-04-05,FALSE,
D005502,Line B,Standard,LineB-STA-00502,2026-04-05,FALSE,
D005698,Line B,Standard,LineB-STA-00698,2026-04-05,FALSE,
D005722,Line B,Standard,LineB-STA-00722,2026-04-05,FALSE,
D005844,Line B,Standard,LineB-STA-00844,2026-04-05,FALSE,
D005870,Line B,Standard,LineB-STA-00870,2026-04-05,FALSE,
D005886,Line B,Standard,LineB-STA-00886,2026-04-05,FALSE,
D006130,Line B,Standard,LineB-STA-01130,2026-04-05,FALSE,
D006134,Line B,Standard,LineB-STA-01134,2026-04-05,FALSE,
D006159,Line B,Standard,LineB-STA-01159,2026-04-05,FALSE,
D006255,Line B,Standard,LineB-STA-01255,2026-04-05,TRUE,label_misprint
D006404,Line B,Standard,LineB-STA-01404,2026-04-05,FALSE,
D006466,Line B,Standard,LineB-STA-01466,2026-04-05,FALSE,
D006551,Line B,Standard,LineB-STA-01551,2026-04-05,FALSE,
D006839,Line B,Standard,LineB-STA-01839,2026-04-05,FALSE,
D007006,Line B,Standard,LineB-STA-02006,2026-04-05,FALSE,
D007039,Line B,Standard,LineB-STA-02039,2026-04-05,FALSE,
D007113,Line B,Standard,LineB-STA-02113,2026-04-05,FALSE,
D007122,Line B,Standard,LineB-STA-02122,2026-04-05,FALSE,
D007374,Line B,Standard,LineB-STA-02374,2026-04-05,FALSE,
D007704,Line B,Standard,LineB-STA-02704,2026-04-05,FALSE,
D007911,Line B,Standard,LineB-STA-02911,2026-04-05,FALSE,
D007917,Line B,Standard,LineB-STA-02917,2026-04-05,FALSE,
D007985,Line B,Standard,LineB-STA-02985,2026-04-05,FALSE,
D008000,Line B,Standard,LineB-STA-03000,2026-04-05,FALSE,
D008127,Line B,Standard,LineB-STA-03127,2026-04-05,FALSE,
D008250,Line B,Standard,LineB-STA-03250,2026-04-05,FALSE,
D008262,Line B,Standard,LineB-STA-03262,2026-04-05,FALSE,
D008655,Line B,Standard,LineB-STA-03655,2026-04-05,FALSE,
D008737,Line B,Standard,LineB-STA-03737,2026-04-05,FALSE,
D008854,Line B,Standard,LineB-STA-03854,2026-04-05,FALSE,
D008890,Line B,Standard,LineB-STA-03890,2026-04-05,FALSE,
D009073,Line B,Standard,LineB-STA-04073,2026-04-05,FALSE,
D009093,Line B,Standard,LineB-STA-04093,2026-04-05,FALSE,
D009110,Line B,Standard,LineB-STA-04110,2026-04-05,FALSE,
D009197,Line B,Standard,LineB-STA-04197,2026-04-05,FALSE,
D009272,Line B,Pro,LineB-PRO-00022,2026-04-05,FALSE,
D009292,Line B,Pro,LineB-PRO-00042,2026-04-05,FALSE,
D009321,Line B,Pro,LineB-PRO-00071,2026-04-05,FALSE,
D009328,Line B,Pro,LineB-PRO-00078,2026-04-05,FALSE,
D009365,Line B,Pro,LineB-PRO-00115,2026-04-05,FALSE,
D009415,Line B,Pro,LineB-PRO-00165,2026-04-05,FALSE,
D009553,Line B,Pro,LineB-PRO-00303,2026-04-05,FALSE,
D009581,Line B,Pro,LineB-PRO-00331,2026-04-05,FALSE,
D009589,Line B,Pro,LineB-PRO-00339,2026-04-05,FALSE,
D009922,Line B,Pro,LineB-PRO-00672,2026-04-05,FALSE,
D009994,Line B,Pro,LineB-PRO-00744,2026-04-05,FALSE,
D010011,Line B,Pro,LineB-PRO-00761,2026-04-05,FALSE,
D000003,Line A,Standard,LineA-STA-00003,2026-04-06,FALSE,
D000097,Line A,Standard,LineA-STA-00097,2026-04-06,FALSE,
D000128,Line A,Standard,LineA-STA-00128,2026-04-06,FALSE,
D000129,Line A,Standard,LineA-STA-00129,2026-04-06,FALSE,
D000254,Line A,Standard,LineA-STA-00254,2026-04-06,FALSE,
D000457,Line A,Standard,LineA-STA-00457,2026-04-06,FALSE,
D000527,Line A,Standard,LineA-STA-00527,2026-04-06,FALSE,
D000608,Line A,Standard,LineA-STA-00608,2026-04-06,FALSE,
D000651,Line A,Standard,LineA-STA-00651,2026-04-06,FALSE,
D000776,Line A,Standard,LineA-STA-00776,2026-04-06,FALSE,
D000783,Line A,Standard,LineA-STA-00783,2026-04-06,FALSE,
D000997,Line A,Standard,LineA-STA-00997,2026-04-06,FALSE,
D001049,Line A,Standard,LineA-STA-01049,2026-04-06,FALSE,
D001198,Line A,Standard,LineA-STA-01198,2026-04-06,FALSE,
D001303,Line A,Standard,LineA-STA-01303,2026-04-06,FALSE,
D001449,Line A,Standard,LineA-STA-01449,2026-04-06,FALSE,
D001542,Line A,Standard,LineA-STA-01542,2026-04-06,FALSE,
D001545,Line A,Standard,LineA-STA-01545,2026-04-06,FALSE,
D001569,Line A,Standard,LineA-STA-01569,2026-04-06,FALSE,
D001619,Line A,Standard,LineA-STA-01619,2026-04-06,FALSE,
D001678,Line A,Standard,LineA-STA-01678,2026-04-06,FALSE,
D001726,Line A,Standard,LineA-STA-01726,2026-04-06,FALSE,
D002023,Line A,Standard,LineA-STA-02023,2026-04-06,FALSE,
D002070,Line A,Standard,LineA-STA-02070,2026-04-06,FALSE,
D002440,Line A,Pro,LineA-PRO-00190,2026-04-06,TRUE,cosmetic_scratch
D002601,Line A,Pro,LineA-PRO-00351,2026-04-06,FALSE,
D002633,Line A,Pro,LineA-PRO-00383,2026-04-06,FALSE,
D002652,Line A,Pro,LineA-PRO-00402,2026-04-06,FALSE,
D002684,Line A,Pro,LineA-PRO-00434,2026-04-06,FALSE,
D002698,Line A,Pro,LineA-PRO-00448,2026-04-06,FALSE,
D002771,Line A,Pro,LineA-PRO-00521,2026-04-06,FALSE,
D002861,Line A,Pro,LineA-PRO-00611,2026-04-06,FALSE,
D002862,Line A,Pro,LineA-PRO-00612,2026-04-06,FALSE,
D002935,Line A,Pro,LineA-PRO-00685,2026-04-06,FALSE,
D003055,Line A,Pro,LineA-PRO-00805,2026-04-06,FALSE,
D003096,Line A,Pro,LineA-PRO-00846,2026-04-06,FALSE,
D003183,Line A,Pro,LineA-PRO-00933,2026-04-06,FALSE,
D003321,Line A,Pro,LineA-PRO-01071,2026-04-06,FALSE,
D003331,Line A,Pro,LineA-PRO-01081,2026-04-06,FALSE,
D003398,Line A,Pro,LineA-PRO-01148,2026-04-06,FALSE,
D003551,Line A,Pro,LineA-PRO-01301,2026-04-06,FALSE,
D003726,Line A,Pro,LineA-PRO-01476,2026-04-06,FALSE,
D003965,Line A,Pro,LineA-PRO-01715,2026-04-06,FALSE,
D003977,Line A,Pro,LineA-PRO-01727,2026-04-06,FALSE,
D003995,Line A,Pro,LineA-PRO-01745,2026-04-06,FALSE,
D004030,Line A,Pro,LineA-PRO-01780,2026-04-06,FALSE,
D004145,Line A,Pro,LineA-PRO-01895,2026-04-06,TRUE,battery_swell
D004175,Line A,Pro,LineA-PRO-01925,2026-04-06,FALSE,
D004196,Line A,Pro,LineA-PRO-01946,2026-04-06,FALSE,
D004383,Line A,Pro,LineA-PRO-02133,2026-04-06,FALSE,
D004399,Line A,Pro,LineA-PRO-02149,2026-04-06,FALSE,
D004616,Line A,Pro,LineA-PRO-02366,2026-04-06,FALSE,
D004640,Line A,Pro,LineA-PRO-02390,2026-04-06,TRUE,capacitor_leak
D004669,Line A,Pro,LineA-PRO-02419,2026-04-06,FALSE,
D004713,Line A,Pro,LineA-PRO-02463,2026-04-06,FALSE,
D004801,Line A,Pro,LineA-PRO-02551,2026-04-06,FALSE,
D004820,Line A,Pro,LineA-PRO-02570,2026-04-06,FALSE,
D004964,Line A,Pro,LineA-PRO-02714,2026-04-06,FALSE,
D005058,Line B,Standard,LineB-STA-00058,2026-04-06,FALSE,
D005106,Line B,Standard,LineB-STA-00106,2026-04-06,FALSE,
D005140,Line B,Standard,LineB-STA-00140,2026-04-06,FALSE,
D005308,Line B,Standard,LineB-STA-00308,2026-04-06,FALSE,
D005359,Line B,Standard,LineB-STA-00359,2026-04-06,FALSE,
D005704,Line B,Standard,LineB-STA-00704,2026-04-06,FALSE,
D005769,Line B,Standard,LineB-STA-00769,2026-04-06,FALSE,
D005925,Line B,Standard,LineB-STA-00925,2026-04-06,FALSE,
D006024,Line B,Standard,LineB-STA-01024,2026-04-06,FALSE,
D006104,Line B,Standard,LineB-STA-01104,2026-04-06,FALSE,
D006155,Line B,Standard,LineB-STA-01155,2026-04-06,FALSE,
D006197,Line B,Standard,LineB-STA-01197,2026-04-06,FALSE,
D006425,Line B,Standard,LineB-STA-01425,2026-04-06,FALSE,
D006576,Line B,Standard,LineB-STA-01576,2026-04-06,FALSE,
D006757,Line B,Standard,LineB-STA-01757,2026-04-06,FALSE,
D006913,Line B,Standard,LineB-STA-01913,2026-04-06,FALSE,
D007042,Line B,Standard,LineB-STA-02042,2026-04-06,FALSE,
D007290,Line B,Standard,LineB-STA-02290,2026-04-06,TRUE,capacitor_leak
D007351,Line B,Standard,LineB-STA-02351,2026-04-06,FALSE,
D007367,Line B,Standard,LineB-STA-02367,2026-04-06,FALSE,
D007480,Line B,Standard,LineB-STA-02480,2026-04-06,FALSE,
D007738,Line B,Standard,LineB-STA-02738,2026-04-06,FALSE,
D007785,Line B,Standard,LineB-STA-02785,2026-04-06,FALSE,
D007812,Line B,Standard,LineB-STA-02812,2026-04-06,FALSE,
D007827,Line B,Standard,LineB-STA-02827,2026-04-06,FALSE,
D007842,Line B,Standard,LineB-STA-02842,2026-04-06,FALSE,
D007874,Line B,Standard,LineB-STA-02874,2026-04-06,FALSE,
D007930,Line B,Standard,LineB-STA-02930,2026-04-06,FALSE,
D007936,Line B,Standard,LineB-STA-02936,2026-04-06,FALSE,
D008041,Line B,Standard,LineB-STA-03041,2026-04-06,FALSE,
D008178,Line B,Standard,LineB-STA-03178,2026-04-06,TRUE,component_misalignment
D008242,Line B,Standard,LineB-STA-03242,2026-04-06,FALSE,
D008426,Line B,Standard,LineB-STA-03426,2026-04-06,FALSE,
D008661,Line B,Standard,LineB-STA-03661,2026-04-06,FALSE,
D008711,Line B,Standard,LineB-STA-03711,2026-04-06,FALSE,
D008712,Line B,Standard,LineB-STA-03712,2026-04-06,FALSE,
D008734,Line B,Standard,LineB-STA-03734,2026-04-06,FALSE,
D008785,Line B,Standard,LineB-STA-03785,2026-04-06,FALSE,
D008898,Line B,Standard,LineB-STA-03898,2026-04-06,FALSE,
D008914,Line B,Standard,LineB-STA-03914,2026-04-06,FALSE,
D008986,Line B,Standard,LineB-STA-03986,2026-04-06,FALSE,
D009070,Line B,Standard,LineB-STA-04070,2026-04-06,FALSE,
D009147,Line B,Standard,LineB-STA-04147,2026-04-06,FALSE,
D009164,Line B,Standard,LineB-STA-04164,2026-04-06,FALSE,
D009233,Line B,Standard,LineB-STA-04233,2026-04-06,FALSE,
D009355,Line B,Pro,LineB-PRO-00105,2026-04-06,FALSE,
D009391,Line B,Pro,LineB-PRO-00141,2026-04-06,FALSE,
D009423,Line B,Pro,LineB-PRO-00173,2026-04-06,FALSE,
D009552,Line B,Pro,LineB-PRO-00302,2026-04-06,FALSE,
D009644,Line B,Pro,LineB-PRO-00394,2026-04-06,FALSE,
D009656,Line B,Pro,LineB-PRO-00406,2026-04-06,FALSE,
D009729,Line B,Pro,LineB-PRO-00479,2026-04-06,FALSE,
D009732,Line B,Pro,LineB-PRO-00482,2026-04-06,FALSE,
D009887,Line B,Pro,LineB-PRO-00637,2026-04-06,FALSE,
D009906,Line B,Pro,LineB-PRO-00656,2026-04-06,FALSE,
D009980,Line B,Pro,LineB-PRO-00730,2026-04-06,FALSE,
D000054,Line A,Standard,LineA-STA-00054,2026-04-07,FALSE,
D000080,Line A,Standard,LineA-STA-00080,2026-04-07,FALSE,
D000081,Line A,Standard,LineA-STA-00081,2026-04-07,TRUE,connector_seating
D000099,Line A,Standard,LineA-STA-00099,2026-04-07,FALSE,
D000174,Line A,Standard,LineA-STA-00174,2026-04-07,FALSE,
D000278,Line A,Standard,LineA-STA-00278,2026-04-07,FALSE,
D000525,Line A,Standard,LineA-STA-00525,2026-04-07,FALSE,
D000562,Line A,Standard,LineA-STA-00562,2026-04-07,FALSE,
D000602,Line A,Standard,LineA-STA-00602,2026-04-07,FALSE,
D000693,Line A,Standard,LineA-STA-00693,2026-04-07,FALSE,
D000812,Line A,Standard,LineA-STA-00812,2026-04-07,FALSE,
D001156,Line A,Standard,LineA-STA-01156,2026-04-07,FALSE,
D001302,Line A,Standard,LineA-STA-01302,2026-04-07,FALSE,
D001328,Line A,Standard,LineA-STA-01328,2026-04-07,FALSE,
D001420,Line A,Standard,LineA-STA-01420,2026-04-07,FALSE,
D001565,Line A,Standard,LineA-STA-01565,2026-04-07,FALSE,
D001687,Line A,Standard,LineA-STA-01687,2026-04-07,FALSE,
D001728,Line A,Standard,LineA-STA-01728,2026-04-07,FALSE,
D001923,Line A,Standard,LineA-STA-01923,2026-04-07,FALSE,
D001968,Line A,Standard,LineA-STA-01968,2026-04-07,FALSE,
D001983,Line A,Standard,LineA-STA-01983,2026-04-07,FALSE,
D001989,Line A,Standard,LineA-STA-01989,2026-04-07,FALSE,
D002132,Line A,Standard,LineA-STA-02132,2026-04-07,FALSE,
D002180,Line A,Standard,LineA-STA-02180,2026-04-07,FALSE,
D002211,Line A,Standard,LineA-STA-02211,2026-04-07,FALSE,
D002341,Line A,Pro,LineA-PRO-00091,2026-04-07,FALSE,
D002366,Line A,Pro,LineA-PRO-00116,2026-04-07,FALSE,
D002411,Line A,Pro,LineA-PRO-00161,2026-04-07,FALSE,
D002415,Line A,Pro,LineA-PRO-00165,2026-04-07,FALSE,
D002660,Line A,Pro,LineA-PRO-00410,2026-04-07,FALSE,
D002754,Line A,Pro,LineA-PRO-00504,2026-04-07,FALSE,
D002763,Line A,Pro,LineA-PRO-00513,2026-04-07,TRUE,housing_crack
D002773,Line A,Pro,LineA-PRO-00523,2026-04-07,FALSE,
D002805,Line A,Pro,LineA-PRO-00555,2026-04-07,FALSE,
D002929,Line A,Pro,LineA-PRO-00679,2026-04-07,FALSE,
D002963,Line A,Pro,LineA-PRO-00713,2026-04-07,FALSE,
D003038,Line A,Pro,LineA-PRO-00788,2026-04-07,TRUE,component_misalignment
D003238,Line A,Pro,LineA-PRO-00988,2026-04-07,FALSE,
D003244,Line A,Pro,LineA-PRO-00994,2026-04-07,FALSE,
D003472,Line A,Pro,LineA-PRO-01222,2026-04-07,FALSE,
D003839,Line A,Pro,LineA-PRO-01589,2026-04-07,FALSE,
D003891,Line A,Pro,LineA-PRO-01641,2026-04-07,FALSE,
D003956,Line A,Pro,LineA-PRO-01706,2026-04-07,FALSE,
D004016,Line A,Pro,LineA-PRO-01766,2026-04-07,FALSE,
D004019,Line A,Pro,LineA-PRO-01769,2026-04-07,FALSE,
D004093,Line A,Pro,LineA-PRO-01843,2026-04-07,FALSE,
D004172,Line A,Pro,LineA-PRO-01922,2026-04-07,FALSE,
D004278,Line A,Pro,LineA-PRO-02028,2026-04-07,FALSE,
D004362,Line A,Pro,LineA-PRO-02112,2026-04-07,FALSE,
D004527,Line A,Pro,LineA-PRO-02277,2026-04-07,FALSE,
D004630,Line A,Pro,LineA-PRO-02380,2026-04-07,FALSE,
D004691,Line A,Pro,LineA-PRO-02441,2026-04-07,TRUE,label_misprint
D004755,Line A,Pro,LineA-PRO-02505,2026-04-07,FALSE,
D004954,Line A,Pro,LineA-PRO-02704,2026-04-07,FALSE,
D004966,Line A,Pro,LineA-PRO-02716,2026-04-07,FALSE,
D005093,Line B,Standard,LineB-STA-00093,2026-04-07,FALSE,
D005302,Line B,Standard,LineB-STA-00302,2026-04-07,FALSE,
D005333,Line B,Standard,LineB-STA-00333,2026-04-07,FALSE,
D005627,Line B,Standard,LineB-STA-00627,2026-04-07,FALSE,
D005812,Line B,Standard,LineB-STA-00812,2026-04-07,FALSE,
D005948,Line B,Standard,LineB-STA-00948,2026-04-07,FALSE,
D006069,Line B,Standard,LineB-STA-01069,2026-04-07,FALSE,
D006101,Line B,Standard,LineB-STA-01101,2026-04-07,FALSE,
D006109,Line B,Standard,LineB-STA-01109,2026-04-07,FALSE,
D006185,Line B,Standard,LineB-STA-01185,2026-04-07,FALSE,
D006596,Line B,Standard,LineB-STA-01596,2026-04-07,FALSE,
D006831,Line B,Standard,LineB-STA-01831,2026-04-07,FALSE,
D006940,Line B,Standard,LineB-STA-01940,2026-04-07,FALSE,
D007116,Line B,Standard,LineB-STA-02116,2026-04-07,FALSE,
D007196,Line B,Standard,LineB-STA-02196,2026-04-07,FALSE,
D007219,Line B,Standard,LineB-STA-02219,2026-04-07,FALSE,
D007399,Line B,Standard,LineB-STA-02399,2026-04-07,FALSE,
D007551,Line B,Standard,LineB-STA-02551,2026-04-07,FALSE,
D007604,Line B,Standard,LineB-STA-02604,2026-04-07,FALSE,
D007794,Line B,Standard,LineB-STA-02794,2026-04-07,FALSE,
D007797,Line B,Standard,LineB-STA-02797,2026-04-07,TRUE,connector_seating
D007802,Line B,Standard,LineB-STA-02802,2026-04-07,FALSE,
D008090,Line B,Standard,LineB-STA-03090,2026-04-07,FALSE,
D008134,Line B,Standard,LineB-STA-03134,2026-04-07,FALSE,
D008233,Line B,Standard,LineB-STA-03233,2026-04-07,FALSE,
D008330,Line B,Standard,LineB-STA-03330,2026-04-07,FALSE,
D008637,Line B,Standard,LineB-STA-03637,2026-04-07,FALSE,
D008706,Line B,Standard,LineB-STA-03706,2026-04-07,FALSE,
D008798,Line B,Standard,LineB-STA-03798,2026-04-07,FALSE,
D008833,Line B,Standard,LineB-STA-03833,2026-04-07,TRUE,solder_joint
D008842,Line B,Standard,LineB-STA-03842,2026-04-07,FALSE,
D008920,Line B,Standard,LineB-STA-03920,2026-04-07,FALSE,
D009327,Line B,Pro,LineB-PRO-00077,2026-04-07,FALSE,
D009430,Line B,Pro,LineB-PRO-00180,2026-04-07,FALSE,
D009442,Line B,Pro,LineB-PRO-00192,2026-04-07,FALSE,
D009629,Line B,Pro,LineB-PRO-00379,2026-04-07,FALSE,
D009650,Line B,Pro,LineB-PRO-00400,2026-04-07,FALSE,
D009779,Line B,Pro,LineB-PRO-00529,2026-04-07,FALSE,
D000026,Line A,Standard,LineA-STA-00026,2026-04-08,FALSE,
D000202,Line A,Standard,LineA-STA-00202,2026-04-08,FALSE,
D000299,Line A,Standard,LineA-STA-00299,2026-04-08,FALSE,
D000376,Line A,Standard,LineA-STA-00376,2026-04-08,FALSE,
D000419,Line A,Standard,LineA-STA-00419,2026-04-08,FALSE,
D000438,Line A,Standard,LineA-STA-00438,2026-04-08,FALSE,
D000445,Line A,Standard,LineA-STA-00445,2026-04-08,FALSE,
D000463,Line A,Standard,LineA-STA-00463,2026-04-08,FALSE,
D000533,Line A,Standard,LineA-STA-00533,2026-04-08,FALSE,
D000553,Line A,Standard,LineA-STA-00553,2026-04-08,FALSE,
D000583,Line A,Standard,LineA-STA-00583,2026-04-08,FALSE,
D000688,Line A,Standard,LineA-STA-00688,2026-04-08,FALSE,
D000707,Line A,Standard,LineA-STA-00707,2026-04-08,FALSE,
D000763,Line A,Standard,LineA-STA-00763,2026-04-08,FALSE,
D001227,Line A,Standard,LineA-STA-01227,2026-04-08,FALSE,
D001246,Line A,Standard,LineA-STA-01246,2026-04-08,FALSE,
D001450,Line A,Standard,LineA-STA-01450,2026-04-08,FALSE,
D001485,Line A,Standard,LineA-STA-01485,2026-04-08,FALSE,
D001493,Line A,Standard,LineA-STA-01493,2026-04-08,TRUE,connector_seating
D001528,Line A,Standard,LineA-STA-01528,2026-04-08,FALSE,
D001615,Line A,Standard,LineA-STA-01615,2026-04-08,FALSE,
D001635,Line A,Standard,LineA-STA-01635,2026-04-08,FALSE,
D001703,Line A,Standard,LineA-STA-01703,2026-04-08,FALSE,
D001756,Line A,Standard,LineA-STA-01756,2026-04-08,FALSE,
D001787,Line A,Standard,LineA-STA-01787,2026-04-08,FALSE,
D001800,Line A,Standard,LineA-STA-01800,2026-04-08,FALSE,
D001829,Line A,Standard,LineA-STA-01829,2026-04-08,FALSE,
D001844,Line A,Standard,LineA-STA-01844,2026-04-08,FALSE,
D002031,Line A,Standard,LineA-STA-02031,2026-04-08,FALSE,
D002042,Line A,Standard,LineA-STA-02042,2026-04-08,FALSE,
D002161,Line A,Standard,LineA-STA-02161,2026-04-08,FALSE,
D002176,Line A,Standard,LineA-STA-02176,2026-04-08,FALSE,
D002361,Line A,Pro,LineA-PRO-00111,2026-04-08,FALSE,
D002487,Line A,Pro,LineA-PRO-00237,2026-04-08,FALSE,
D002520,Line A,Pro,LineA-PRO-00270,2026-04-08,FALSE,
D002523,Line A,Pro,LineA-PRO-00273,2026-04-08,FALSE,
D002825,Line A,Pro,LineA-PRO-00575,2026-04-08,FALSE,
D002925,Line A,Pro,LineA-PRO-00675,2026-04-08,FALSE,
D003108,Line A,Pro,LineA-PRO-00858,2026-04-08,FALSE,
